Total_decanoic acid_Mass,Total_decanoate_Mass,Total_decylamine_Mass,Total_decyl trimethylamine_Mass,Total_decylsulfate_Mass,Total_decanol_Mass,Total_monocaprin_Mass,num_vesicles
1.2311014717141886,0.06015392281974709,0.412109650826833,0.0,1.0206507471983979,0.6259384308664953,0.28141245943818555,1
1.3862943611198906,0.7770286645406475,0.5364933705145685,0.6626879730752367,0.4668737362368079,0.0,0.14410034397375687,2
1.7404661748405046,0.10436001532424277,0.3987761199573678,1.0818051703517284,0.28141245943818555,0.40212620684264977,0.20701416938432612,0
1.4170660197866443,0.30010459245033805,1.0560526742493137,0.6830968447064438,0.5709795465857378,0.5510074133988225,0.12751332029895962,6
0.8544153281560676,0.5276827408324135,0.43502391034970883,0.04974209189481407,1.589235205116581,0.5766133643039938,0.25464221837358075,1
1.3545456628053103,1.1233049012584813,0.5596157879354227,1.3545456628053103,0.23507212217948356,0.48396816959610806,0.1697427745870945,2
0.7419373447293773,1.6534547978508747,1.1314021114911006,0.1283932147683989,0.43178241642553783,0.4510756193602167,0.6097655716208943,2
1.4929040961781488,0.9932517730102833,0.5068176023684519,0.9458495341156995,0.9932517730102833,0.5510074133988225,0.27002713721306015,20
0.8960880245566356,0.3852624007906449,0.412109650826833,1.667706820558076,0.832909122935104,0.40713038742722557,0.2889312918522129,0
0.9745596399981308,1.1631508098056809,1.7578579175523736,0.9745596399981308,0.3576744442718159,0.8383291904044432,0.23111172096338664,0
0.5877866649021191,0.2963940130538024,0.42199441005937494,0.04305948946044697,1.4644121403838426,0.7537718023763802,0.408792898200839,2
1.410986973710262,1.4985063517268187,0.6931471805599453,0.2507587183471831,0.8858315243894466,0.907249987222006,0.4574248470388754,2
0.9555114450274363,0.6392188385343897,1.589235205116581,0.25464221837358075,0.6015799870344548,0.7104958188945583,0.0657877405380031,0
0.965080896043587,1.4170660197866443,0.6418538861723948,1.1233049012584813,1.5040773967762742,0.13453089295760615,0.5128236264286637,12
1.155307632344655,1.2878542883066382,1.208960345836975,0.4252677354043441,1.3217558399823195,0.555320863652542,0.5306282510621704,0
0.5624688569178291,0.7178397931503169,0.7299611536826616,0.25851069515150105,1.1314021114911006,0.3129842553139992,0.3954147722546629,0
1.713797927758343,0.8858315243894466,1.1394342831883648,0.9062403960206536,1.2947271675944,0.19433246946009014,0.151862349309246,10
1.6817585740137264,1.6956156086751528,0.7770286645406475,0.9062403960206536,0.7178397931503169,0.025180298530298247,0.0880108773227133,2
0.6549259677397475,1.3673663512343717,0.6754922453212245,1.3545456628053103,1.328400382700988,0.007472014838700995,0.01882175424058776,3
1.4410192608091372,0.6780335427498971,0.30010459245033805,0.6232610530957788,0.5738004229273791,0.12266001273588739,0.25464221837358075,2
1.1474024528375417,0.7419373447293773,1.7578579175523736,1.3480731482996928,1.7092832474038167,0.3129842553139992,0.6678293725756554,10
0.7654678421395714,1.2455944790167555,1.5789787049493917,1.634130525024472,1.0473189942805592,0.3019547317384995,0.002995508979798479,0
0.1906203596086497,1.208960345836975,1.2311014717141886,1.4759065198095778,1.170932950247736,0.5202807825367458,0.4668737362368079,1
0.4916428043492167,0.18232155679395465,0.3886579897917831,0.23111172096338664,1.604425370610556,0.8827339483453124,0.43178241642553783,1
1.3015531326648,0.10165365372649983,1.315066851831523,0.0,1.5151272329628591,0.8765098618623105,0.2851789422336624,0
0.3400373027857091,0.7299611536826616,1.55814461804655,0.7178397931503169,1.4586150226995167,0.7884573603642702,0.1814878760453771,4
1.3737155789130306,0.05259245011917058,1.7621589994517644,0.24294617861038947,1.4701758451005928,0.3767226392425104,0.4637340162321401,6
